,locality,type of property,subtype of property,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
9479,Antwerp,APARTMENT,APARTMENT,159000.0,2.0,92.0,SEMI_EQUIPPED,,-1.0,,,True,69.0,UNKNOWN,2,,TO_RENOVATE
9480,Jette,HOUSE,APARTMENT_BLOCK,635000.0,6.0,323.0,NOT_INSTALLED,,-1.0,,,True,211.0,305,2,,GOOD
9481,BAISY-THY,HOUSE,VILLA,645000.0,4.0,260.0,INSTALLED,,1.0,True,30.0,True,,1412,4,,GOOD
9482,Edegem,HOUSE,HOUSE,645000.0,4.0,183.0,HYPER_EQUIPPED,,,True,32.0,True,103.0,330,3,False,AS_NEW
9483,Bever,HOUSE,HOUSE,649000.0,3.0,266.0,INSTALLED,,1.0,True,,True,,2120,4,,JUST_RENOVATED
9484,Asse,HOUSE,HOUSE,649000.0,4.0,550.0,INSTALLED,,-1.0,True,100.0,,,490,3,,GOOD
9485,Meise,HOUSE,HOUSE,649000.0,4.0,271.0,0,,,True,1.0,True,1.0,1979,3,False,TO_BE_DONE_UP
9486,Fexhe-Slins,HOUSE,VILLA,649000.0,4.0,267.0,HYPER_EQUIPPED,,,True,103.0,True,1450.0,1674,4,True,GOOD
9487,Evere,HOUSE,MIXED_USE_BUILDING,650000.0,5.0,411.0,HYPER_EQUIPPED,False,,,,,,250,2,False,GOOD
9488,Beersel,HOUSE,VILLA,650000.0,7.0,420.0,SEMI_EQUIPPED,,-1.0,,,,,1108,4,,TO_BE_DONE_UP
9489,POESELE,HOUSE,VILLA,663000.0,4.0,258.0,INSTALLED,,1.0,True,,True,,0,4,,
9490,Brasschaat,HOUSE,HOUSE,669000.0,4.0,165.0,HYPER_EQUIPPED,,,True,32.0,True,640.0,750,4,False,JUST_RENOVATED
9491,Uccle,HOUSE,HOUSE,675000.0,6.0,360.0,SEMI_EQUIPPED,False,,True,15.0,True,235.0,0,3,False,TO_RENOVATE
9492,Strombeek-Bever,HOUSE,VILLA,675000.0,3.0,205.0,SEMI_EQUIPPED,,-1.0,True,23.0,True,320.0,569,4,,GOOD
9493,De Haan,HOUSE,HOUSE,675000.0,4.0,196.0,INSTALLED,False,,True,,True,,834,4,False,GOOD
9494,Ichtegem,HOUSE,HOUSE,675000.0,3.0,201.0,0,False,,,,True,,6435,,False,GOOD
9495,Villers-la-Ville,HOUSE,HOUSE,685000.0,4.0,281.0,USA_INSTALLED,,1.0,True,32.0,True,750.0,1040,4,True,AS_NEW
9496,Edegem,HOUSE,HOUSE,690000.0,5.0,399.0,INSTALLED,False,,True,2.0,True,330.0,510,3,False,AS_NEW
9497,Namur,HOUSE,FARMHOUSE,690000.0,5.0,800.0,NOT_INSTALLED,,1.0,True,40.0,True,19474.0,19474,4,,TO_RENOVATE
9498,WIERDE,HOUSE,FARMHOUSE,690000.0,5.0,800.0,NOT_INSTALLED,,1.0,True,40.0,True,19474.0,19474,4,,TO_RENOVATE
9499,Watermael-Boitsfort,HOUSE,HOUSE,695000.0,5.0,230.0,INSTALLED,False,,,,True,175.0,270,2,False,TO_BE_DONE_UP
9500,De Pinte,HOUSE,HOUSE,695000.0,5.0,226.0,SEMI_EQUIPPED,,,,,True,1.0,2905,4,False,TO_RENOVATE
9501,Eernegem,HOUSE,HOUSE,698000.0,5.0,474.0,INSTALLED,False,,True,,True,,1059,3,True,GOOD
9502,Oostkamp,HOUSE,VILLA,699000.0,4.0,332.0,,,,,,,,640,4,True,GOOD
9503,Bierges,HOUSE,VILLA,700000.0,4.0,214.0,INSTALLED,False,,True,,True,1511.0,1686,4,False,GOOD
9504,Lasne,HOUSE,VILLA,725000.0,3.0,236.0,NOT_INSTALLED,False,,True,50.0,True,2818.0,2818,4,True,TO_BE_DONE_UP
9505,Herk-de-Stad,HOUSE,VILLA,735000.0,3.0,195.0,0,,1.0,True,40.0,True,663.0,663,4,,
9506,Glabbeek,HOUSE,MIXED_USE_BUILDING,745000.0,5.0,358.0,0,,-1.0,True,65.0,True,840.0,840,,,
9507,Glabbeek,HOUSE,HOUSE,745000.0,5.0,358.0,0,,-1.0,True,65.0,True,840.0,840,,,
9508,Woluwe-Saint-Pierre,HOUSE,HOUSE,749000.0,4.0,,HYPER_EQUIPPED,False,,True,12.0,True,120.0,215,2,False,GOOD
9509,Chaumont-Gistoux,HOUSE,VILLA,785000.0,4.0,260.0,USA_HYPER_EQUIPPED,False,,True,,,,2205,4,True,AS_NEW
9510,Laeken,HOUSE,HOUSE,449900.0,5.0,165.0,INSTALLED,False,1.0,True,,True,90.0,196,2,,
9511,Neufchâteau,APARTMENT_GROUP,APARTMENT_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
9512,Courcelles,APARTMENT,APARTMENT,205000.0,2.0,85.0,INSTALLED,False,,,,,,UNKNOWN,,,AS_NEW
9513,Haacht,HOUSE,HOUSE,654100.0,3.0,270.0,INSTALLED,,,,,,,1193,4,,AS_NEW
9514,Courcelles,APARTMENT,APARTMENT,195000.0,2.0,87.0,INSTALLED,False,,,,,,UNKNOWN,,,AS_NEW
9515,Saint-Servais,HOUSE,HOUSE,180000.0,3.0,115.0,NOT_INSTALLED,,-1.0,,,True,80.0,150,2,,TO_RENOVATE
9516,Bierges,HOUSE,HOUSE,415000.0,5.0,240.0,USA_INSTALLED,False,,True,15.0,True,600.0,830,4,False,TO_BE_DONE_UP
9517,Courcelles,APARTMENT,APARTMENT,190000.0,2.0,86.0,INSTALLED,False,,,,,,UNKNOWN,,,AS_NEW
9518,Uccle,APARTMENT,DUPLEX,545000.0,3.0,186.0,INSTALLED,False,,,,True,50.0,UNKNOWN,2,,
9519,Courcelles,APARTMENT,APARTMENT,200000.0,2.0,90.0,INSTALLED,False,,,,,,UNKNOWN,,,AS_NEW
9520,Berchem-Sainte-Agathe,APARTMENT,APARTMENT,270000.0,2.0,95.0,INSTALLED,False,,,,,,UNKNOWN,3,,
9521,Lasne,HOUSE,HOUSE,440000.0,4.0,147.0,0,False,,True,,True,233.0,4800,2,,
9522,Izegem,HOUSE,APARTMENT_BLOCK,650000.0,2.0,424.0,0,False,,,,,,2355,4,False,GOOD
9523,Kapellen,APARTMENT,GROUND_FLOOR,1395000.0,4.0,325.0,0,,,True,100.0,,,UNKNOWN,,,GOOD
9524,Ardooie,HOUSE,HOUSE,695000.0,3.0,250.0,INSTALLED,False,,True,,,,1764,4,False,AS_NEW
9525,Roeselare,HOUSE,HOUSE,695000.0,0.0,250.0,INSTALLED,False,,,,,,1764,4,False,AS_NEW
9526,Middelkerke,APARTMENT,APARTMENT,265000.0,2.0,64.0,INSTALLED,False,,True,4.0,,,,2,False,GOOD
9527,Zeebrugge,APARTMENT,APARTMENT,355000.0,3.0,128.0,INSTALLED,False,,True,10.0,,,,2,False,GOOD
9528,Wuustwezel,APARTMENT,APARTMENT,249000.0,2.0,90.0,INSTALLED,False,,True,,,,,2,False,GOOD
9529,Herent,HOUSE,HOUSE,345000.0,2.0,113.0,,,,,,,,145,3,,TO_BE_DONE_UP
9530,Edegem,APARTMENT,APARTMENT,285000.0,2.0,101.0,INSTALLED,False,,True,5.0,,,,2,False,GOOD
9531,Kapellen,HOUSE,VILLA,1445000.0,0.0,,0,,,,,,,6293,4,,GOOD
9532,Antwerp,APARTMENT,APARTMENT,210000.0,1.0,71.0,INSTALLED,False,,True,5.0,,,,2,False,GOOD
9533,Kortenberg,HOUSE,HOUSE,355000.0,4.0,150.0,HYPER_EQUIPPED,False,,True,,True,50.0,139,2,False,TO_BE_DONE_UP
9534,Durbuy,HOUSE,CHALET,63000.0,1.0,49.0,NOT_INSTALLED,False,,,,,,0,4,False,TO_RENOVATE
9535,Durbuy,HOUSE,CHALET,75000.0,2.0,74.0,NOT_INSTALLED,False,,,,,,0,4,False,TO_RENOVATE
9536,Durbuy,HOUSE,CHALET,40000.0,1.0,49.0,NOT_INSTALLED,False,,,,,,0,4,False,TO_RENOVATE
9537,Durbuy,HOUSE,CHALET,87000.0,2.0,49.0,NOT_INSTALLED,False,,,,,,0,4,False,TO_RENOVATE
9538,Courcelles,APARTMENT,APARTMENT,210000.0,2.0,87.0,INSTALLED,False,,,,,,UNKNOWN,,,AS_NEW
9539,Mons,HOUSE,HOUSE,79000.0,2.0,60.0,0,False,,,,,,0,2,,
9540,Angleur,HOUSE,HOUSE,218000.0,3.0,145.0,INSTALLED,,-1.0,True,22.0,,,0,2,,AS_NEW
9541,Kortrijk,HOUSE,HOUSE,218000.0,4.0,171.0,INSTALLED,False,,True,,,,98,2,False,GOOD
9542,Anderlues,HOUSE,HOUSE,219000.0,2.0,115.0,INSTALLED,False,,True,20.0,,,262,3,False,JUST_RENOVATED
9543,Harelbeke,HOUSE,HOUSE,219000.0,3.0,155.0,INSTALLED,False,,True,,True,,140,2,False,GOOD
9544,Herstal,HOUSE,TOWN_HOUSE,219500.0,3.0,140.0,INSTALLED,False,,True,12.0,True,32.0,121,3,False,GOOD
9545,Seraing,HOUSE,HOUSE,219500.0,4.0,150.0,INSTALLED,False,,True,32.0,,,99,2,False,GOOD
9546,LÉGLISE,HOUSE,HOUSE,220000.0,3.0,174.0,NOT_INSTALLED,,-1.0,,,True,,767,4,,TO_RENOVATE
9547,HARCHIES,HOUSE,HOUSE,220000.0,2.0,215.0,SEMI_EQUIPPED,,-1.0,,,True,427.0,570,2,,GOOD
9548,Boussu,HOUSE,HOUSE,225000.0,3.0,113.0,INSTALLED,,-1.0,True,57.0,,,324,2,,GOOD
9549,Brugge,HOUSE,HOUSE,225000.0,2.0,89.0,SEMI_EQUIPPED,,-1.0,,,,,70,2,,TO_BE_DONE_UP
9550,Saint-Georges-sur-Meuse,HOUSE,MIXED_USE_BUILDING,226000.0,3.0,267.0,USA_HYPER_EQUIPPED,False,,True,70.0,,,630,2,False,TO_RENOVATE
9551,Liège,HOUSE,HOUSE,229000.0,4.0,138.0,SEMI_EQUIPPED,False,,True,18.0,True,50.0,162,2,False,GOOD
9552,Herstal,HOUSE,HOUSE,229000.0,5.0,220.0,SEMI_EQUIPPED,False,,True,60.0,True,165.0,297,2,False,GOOD
9553,Herstal,HOUSE,TOWN_HOUSE,229000.0,3.0,204.0,0,,-1.0,True,9.0,True,,220,,,GOOD
9554,Aywaille,HOUSE,HOUSE,229000.0,3.0,95.0,USA_INSTALLED,,,True,11.0,,,150,2,,AS_NEW
9555,Beauraing Pondrôme,HOUSE,FARMHOUSE,229000.0,3.0,150.0,NOT_INSTALLED,False,,,,True,1395.0,1395,3,False,TO_RENOVATE
9556,Borsbeke,HOUSE,HOUSE,229000.0,2.0,155.0,INSTALLED,False,,True,,True,,370,3,False,AS_NEW
9557,Hechtel-Eksel,HOUSE,HOUSE,230000.0,3.0,183.0,SEMI_EQUIPPED,False,,True,,,,1123,4,,TO_RENOVATE
9558,NAOMÉ,HOUSE,HOUSE,230000.0,4.0,140.0,SEMI_EQUIPPED,,-1.0,True,35.0,,,1537,4,,
9559,Saint-Léger,HOUSE,HOUSE,230000.0,3.0,115.0,INSTALLED,False,,True,,True,675.0,770,3,False,GOOD
9560,Aubange,HOUSE,HOUSE,230000.0,3.0,120.0,INSTALLED,False,,True,25.0,True,765.0,825,2,False,GOOD
9561,BELLEVAUX,HOUSE,HOUSE,230000.0,4.0,150.0,NOT_INSTALLED,,-1.0,,,,,2811,3,,TO_RENOVATE
9562,La Roche-en-Ardenne,HOUSE,HOUSE,230000.0,3.0,95.0,USA_SEMI_EQUIPPED,True,-1.0,,,,,2310,4,,
9563,Namur,HOUSE,HOUSE,235000.0,3.0,110.0,SEMI_EQUIPPED,False,,True,7.0,True,5.0,572,4,False,TO_BE_DONE_UP
9564,HACQUEGNIES,HOUSE,HOUSE,235000.0,2.0,114.0,INSTALLED,,-1.0,,,,,740,4,,GOOD
9565,ROCOURT,HOUSE,HOUSE,239000.0,3.0,,INSTALLED,,-1.0,True,13.0,True,114.0,0,2,,
9566,Huy,HOUSE,HOUSE,239000.0,2.0,170.0,INSTALLED,,1.0,True,28.0,,,0,3,,AS_NEW
9567,Wellin Lomprez,HOUSE,HOUSE,239000.0,3.0,130.0,INSTALLED,False,,True,,True,508.0,508,2,False,GOOD
9568,Lendelede,HOUSE,HOUSE,239000.0,3.0,159.0,SEMI_EQUIPPED,False,,,,True,,455,2,False,TO_BE_DONE_UP
9569,Poperinge,HOUSE,HOUSE,239000.0,3.0,167.0,SEMI_EQUIPPED,False,,,,True,,549,3,False,TO_BE_DONE_UP
9570,Oostende,HOUSE,HOUSE,769000.0,5.0,330.0,HYPER_EQUIPPED,,,True,,True,,330,,False,JUST_RENOVATED
9571,Lovendegem,HOUSE,HOUSE,685000.0,2.0,355.0,INSTALLED,,,True,,,,2111,,False,TO_BE_DONE_UP
9572,Mariakerke,APARTMENT,APARTMENT,235000.0,2.0,89.0,0,,,True,,,,,,False,
9573,Gent,APARTMENT,APARTMENT,235000.0,2.0,89.0,0,,,True,,,,,,False,
9574,Lommel,HOUSE,VILLA,595000.0,4.0,300.0,INSTALLED,False,,,,True,,0,4,False,GOOD
9575,Lommel,HOUSE,VILLA,779000.0,4.0,300.0,INSTALLED,False,,,,True,,0,4,False,GOOD
9576,Nerem,APARTMENT,APARTMENT,343750.0,1.0,130.0,INSTALLED,False,,,,True,,,2,False,JUST_RENOVATED
9577,Brakel,HOUSE,HOUSE,255000.0,3.0,199.0,INSTALLED,,,,,True,,370,,False,
9578,Lierde,HOUSE,HOUSE,431925.0,3.0,209.0,0,,,True,18.0,True,417.0,533,,False,
9579,Lierde,HOUSE,HOUSE,398175.0,3.0,208.0,0,,,True,18.0,True,269.0,383,,False,
9580,Lierde,HOUSE,HOUSE,431925.0,3.0,208.0,0,,,True,18.0,True,417.0,533,,False,
9581,Lierde,HOUSE,HOUSE,431925.0,3.0,208.0,0,,,True,18.0,True,417.0,533,,False,
9582,Lierde,HOUSE,HOUSE,398175.0,3.0,208.0,0,,,True,18.0,True,417.0,383,,False,
9583,Lierde,HOUSE,HOUSE,441500.0,3.0,209.0,0,,,True,18.0,True,455.0,533,,False,
9584,Ardooie,HOUSE,HOUSE,289000.0,4.0,207.0,INSTALLED,False,,True,20.0,True,785.0,785,,False,GOOD
9585,Ingooigem,HOUSE,HOUSE,225000.0,3.0,180.0,0,,,,,,,453,,False,TO_RENOVATE
9586,Kluisbergen,HOUSE,VILLA,765000.0,4.0,311.0,0,False,,True,,,,1717,4,False,
9587,Ellezelles,HOUSE,HOUSE,90000.0,1.0,147.0,0,,,,,,,226,2,False,TO_RENOVATE
9588,Itegem,HOUSE,HOUSE,299000.0,2.0,,INSTALLED,False,,,,True,,490,3,False,GOOD
9589,Oostduinkerke,APARTMENT,SERVICE_FLAT,275000.0,1.0,62.0,0,False,,True,,True,,,,False,
9590,Merelbeke,APARTMENT,APARTMENT,295000.0,2.0,114.0,,False,,True,,True,,,3,False,AS_NEW
9591,Zottegem,HOUSE,HOUSE,417792.0,3.0,170.0,,,,,,True,,377,,False,
9592,Oudenaarde,HOUSE,HOUSE,339000.0,2.0,252.0,,False,,True,,True,,222,3,False,AS_NEW
9593,Koksijde,APARTMENT,APARTMENT,139000.0,1.0,,0,True,,,,,,,,False,GOOD
9594,Koksijde,APARTMENT,APARTMENT,460000.0,3.0,88.0,0,False,,True,,True,,,,False,TO_RENOVATE
9595,Roeselare,HOUSE,HOUSE,245000.0,3.0,120.0,INSTALLED,False,,True,13.0,True,,65,,False,
9596,Bornem,APARTMENT,APARTMENT,288000.0,1.0,86.0,0,,,True,,,,,,False,
9597,Bornem,APARTMENT,APARTMENT,215000.0,1.0,62.0,0,,,True,,,,,,False,
9598,Dendermonde,APARTMENT,APARTMENT,175000.0,2.0,80.0,0,,,,,,,,,False,TO_RENOVATE
9599,Aalst,HOUSE,HOUSE,450000.0,2.0,163.0,,,,True,,True,366.0,811,,False,AS_NEW
9600,Bruxelles,HOUSE,HOUSE,790000.0,4.0,250.0,USA_HYPER_EQUIPPED,False,,True,30.0,,,100,2,False,AS_NEW
9601,Dworp,HOUSE,VILLA,790000.0,4.0,250.0,HYPER_EQUIPPED,,1.0,True,40.0,True,,1135,4,,AS_NEW
9602,Grimbergen,HOUSE,VILLA,790000.0,4.0,354.0,INSTALLED,,,True,30.0,True,500.0,640,4,False,AS_NEW
9603,Affligem,HOUSE,MIXED_USE_BUILDING,794000.0,4.0,260.0,HYPER_EQUIPPED,False,,True,40.0,True,200.0,673,4,False,AS_NEW
9604,Woluwe-Saint-Pierre,HOUSE,HOUSE,795000.0,5.0,269.0,HYPER_EQUIPPED,False,,True,,True,115.0,304,3,False,TO_BE_DONE_UP
9605,Uccle,HOUSE,HOUSE,795000.0,4.0,297.0,INSTALLED,False,,,,True,280.0,545,2,False,TO_RENOVATE
9606,Leuven Heverlee,HOUSE,VILLA,795000.0,4.0,200.0,SEMI_EQUIPPED,False,,True,40.0,,,794,4,False,TO_RENOVATE
9607,Rumst,HOUSE,VILLA,796000.0,6.0,289.0,HYPER_EQUIPPED,,1.0,True,50.0,True,430.0,900,4,True,AS_NEW
9608,Hastière-par-delà,HOUSE,HOUSE,800000.0,5.0,409.0,INSTALLED,True,-1.0,,,,,2615,UNKNOWN,True,UNKNOWN
9609,Watermael-Boitsfort,HOUSE,HOUSE,815000.0,5.0,275.0,HYPER_EQUIPPED,False,,True,12.0,True,246.0,246,2,False,GOOD
9610,Mechelen,HOUSE,EXCEPTIONAL_PROPERTY,815000.0,4.0,258.0,SEMI_EQUIPPED,,-1.0,True,,True,57.0,200,2,,JUST_RENOVATED
9611,Evere,HOUSE,APARTMENT_BLOCK,825000.0,3.0,256.0,SEMI_EQUIPPED,False,,,,True,18.0,96,2,False,GOOD
9612,Schaerbeek,HOUSE,HOUSE,845000.0,5.0,290.0,INSTALLED,,-1.0,,,True,141.0,232,3,,GOOD
9613,Asse,HOUSE,HOUSE,849000.0,4.0,302.0,HYPER_EQUIPPED,False,,True,20.0,True,4200.0,4493,4,False,GOOD
9614,Etterbeek,HOUSE,MANSION,885000.0,5.0,280.0,HYPER_EQUIPPED,False,,True,26.0,,,110,2,False,GOOD
9615,Forest,HOUSE,HOUSE,890000.0,5.0,220.0,USA_HYPER_EQUIPPED,False,,True,24.0,True,145.0,215,2,False,JUST_RENOVATED
9616,Namur,HOUSE,APARTMENT_BLOCK,890000.0,10.0,,SEMI_EQUIPPED,,-1.0,,,True,,340,2,,GOOD
9617,Villers-la-Ville,HOUSE,EXCEPTIONAL_PROPERTY,895000.0,5.0,300.0,SEMI_EQUIPPED,,1.0,True,,,,41233,4,,GOOD
9618,Varsenare,HOUSE,VILLA,895000.0,4.0,241.0,INSTALLED,False,,True,,,,3719,4,False,TO_BE_DONE_UP
9619,Gent,HOUSE,APARTMENT_BLOCK,895000.0,8.0,300.0,HYPER_EQUIPPED,True,,True,60.0,True,60.0,260,2,,AS_NEW
9620,Uccle,HOUSE,HOUSE,898000.0,4.0,208.0,HYPER_EQUIPPED,,1.0,True,30.0,,,150,3,False,GOOD
9621,Wezembeek-Oppem,HOUSE,VILLA,900000.0,5.0,290.0,HYPER_EQUIPPED,False,,True,20.0,True,350.0,435,4,False,AS_NEW
9622,Kraainem,HOUSE,VILLA,945000.0,5.0,240.0,HYPER_EQUIPPED,False,,True,37.0,True,250.0,503,4,False,GOOD
9623,Gooik,HOUSE,VILLA,975000.0,3.0,631.0,USA_HYPER_EQUIPPED,,-1.0,,,True,,1480,4,,GOOD
9624,Gistel,HOUSE,VILLA,980000.0,4.0,565.0,INSTALLED,,-1.0,,,,,0,4,,GOOD
9625,Ixelles,HOUSE,VILLA,1050000.0,6.0,340.0,SEMI_EQUIPPED,False,,True,60.0,,,772,3,False,GOOD
9626,Woluwe-Saint-Pierre,HOUSE,VILLA,1050000.0,5.0,280.0,HYPER_EQUIPPED,,,True,20.0,,,540,4,False,GOOD
9627,Puurs,HOUSE,HOUSE,1080000.0,5.0,588.0,INSTALLED,,,True,,,,688,2,,GOOD
9628,Rhode-St-Genèse,HOUSE,HOUSE,1090000.0,4.0,230.0,HYPER_EQUIPPED,False,1.0,True,25.0,True,,1262,4,,GOOD
9629,Kraainem,HOUSE,VILLA,1095000.0,4.0,300.0,HYPER_EQUIPPED,False,,True,40.0,True,750.0,1554,4,,GOOD
9630,Halle,HOUSE,HOUSE,990000.0,5.0,349.0,0,,,True,,,,3653,4,True,GOOD
9631,Pepingen,HOUSE,HOUSE,990000.0,5.0,349.0,0,,,True,,,,3653,4,True,GOOD
9632,Ixelles,HOUSE,HOUSE,799000.0,4.0,220.0,INSTALLED,False,,,,,,210,2,,
9633,Woluwe-Saint-Pierre,HOUSE,HOUSE,535000.0,3.0,150.0,0,False,,True,25.0,,,229,3,,
9634,Westkapelle,APARTMENT,APARTMENT,360000.0,2.0,82.0,0,,,True,,,,UNKNOWN,,,GOOD
9635,Knokke-Heist,HOUSE,HOUSE,690000.0,4.0,,0,,,,,,,0,4,,GOOD
9636,Knokke,APARTMENT,PENTHOUSE,1195000.0,4.0,214.0,0,,,True,,,,UNKNOWN,2,,GOOD
9637,Enghien,HOUSE,HOUSE,245000.0,2.0,130.0,0,False,,True,10.0,,,74,3,,
9638,Courcelles,APARTMENT,APARTMENT,200000.0,2.0,87.0,INSTALLED,False,,,,,,UNKNOWN,,,AS_NEW
9639,Breendonk,APARTMENT,DUPLEX,399000.0,3.0,157.0,,False,,True,20.0,,,UNKNOWN,3,False,GOOD
9640,Ottignies,HOUSE,EXCEPTIONAL_PROPERTY,1950000.0,6.0,400.0,INSTALLED,False,5.0,True,,,,5128,4,True,GOOD
9641,Libramont-Chevigny,HOUSE,HOUSE,310000.0,4.0,,INSTALLED,,,True,,,,1018,4,,AS_NEW
9642,Dottignies,HOUSE,HOUSE,769258.0,4.0,222.0,0,,,,,True,,809,4,,
9643,Tenneville,HOUSE,HOUSE,295000.0,3.0,122.0,,False,,True,9.0,,,626,3,False,
9644,Westende,APARTMENT,FLAT_STUDIO,175000.0,0.0,35.0,0,True,,,,,,UNKNOWN,2,False,JUST_RENOVATED
9645,Hamont-Achel,APARTMENT,APARTMENT,289000.0,2.0,115.0,0,False,,True,,,,UNKNOWN,3,False,GOOD
9646,Moerkerke,HOUSE,HOUSE,869000.0,3.0,308.0,0,False,,,,,,24030,4,False,TO_RESTORE
9647,Tenneville,HOUSE,HOUSE,295000.0,3.0,122.0,,False,,True,9.0,,,626,3,False,
9648,Binche,HOUSE,HOUSE,136500.0,2.0,100.0,SEMI_EQUIPPED,,-1.0,True,15.0,,,160,3,,TO_BE_DONE_UP
9649,Tenneville,HOUSE,HOUSE,335000.0,3.0,122.0,,False,,True,9.0,,,626,4,False,
9650,Dottignies,HOUSE,HOUSE,696938.0,4.0,190.0,0,,,,,True,,809,4,,
9651,Anderlecht,APARTMENT,APARTMENT,220000.0,3.0,92.0,INSTALLED,,-1.0,True,10.0,,,UNKNOWN,4,,
9652,Lier,HOUSE,HOUSE,596000.0,3.0,200.0,0,,,,,,,587,4,,
9653,Maurage,HOUSE,HOUSE,120000.0,1.0,70.0,INSTALLED,,,,,,,110,3,,GOOD
9654,Pittem,HOUSE,HOUSE,475000.0,3.0,300.0,0,False,,True,,,,1038,4,False,GOOD
9655,Meerhout,HOUSE_GROUP,HOUSE_GROUP,,,,0,False,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
9656,Anderlecht,APARTMENT,APARTMENT,265000.0,2.0,110.0,INSTALLED,,-1.0,True,8.0,,,UNKNOWN,3,,JUST_RENOVATED
9657,Tenneville,APARTMENT,APARTMENT,225000.0,2.0,91.0,0,False,,True,6.0,,,UNKNOWN,2,False,
9658,Arquennes,HOUSE,COUNTRY_COTTAGE,650000.0,5.0,250.0,,False,1.0,True,,True,,10237,4,True,TO_RENOVATE
9659,Bruxelles,APARTMENT,APARTMENT,660000.0,2.0,100.0,HYPER_EQUIPPED,False,,,,,,,,False,AS_NEW
9660,Herzele,HOUSE,HOUSE,375000.0,5.0,315.0,INSTALLED,False,,True,50.0,True,550.0,950,4,,JUST_RENOVATED
9661,Oosterzele,HOUSE,HOUSE,375000.0,2.0,206.0,INSTALLED,False,,True,,True,,730,3,False,GOOD
9662,Zuienkerke,HOUSE,HOUSE,379000.0,3.0,179.0,INSTALLED,False,,True,11.0,True,220.0,300,3,False,GOOD
9663,Tremelo,HOUSE,HOUSE,380000.0,4.0,220.0,INSTALLED,,,True,,,,863,4,False,TO_RENOVATE
9664,NALINNES,HOUSE,HOUSE,380000.0,3.0,160.0,INSTALLED,,-1.0,True,24.0,True,,1110,4,,GOOD
9665,Ternat,HOUSE,BUNGALOW,384000.0,2.0,144.0,INSTALLED,False,,True,24.0,True,1601.0,1601,4,False,GOOD
9666,Niel,HOUSE,HOUSE,384000.0,3.0,148.0,INSTALLED,,,True,20.0,True,118.0,197,2,False,GOOD
9667,Wilrijk,HOUSE,HOUSE,385000.0,4.0,161.0,INSTALLED,,1.0,True,46.0,True,381.0,512,2,False,GOOD
9668,Oostende,HOUSE,HOUSE,385000.0,3.0,158.0,INSTALLED,,-1.0,True,,True,,280,3,,GOOD
9669,GENTINNES,HOUSE,HOUSE,389000.0,4.0,190.0,0,,-1.0,,,True,,852,,,
9670,Londerzeel,HOUSE,TOWN_HOUSE,389000.0,3.0,142.0,INSTALLED,,,True,30.0,True,100.0,243,2,False,GOOD
9671,Seraing,HOUSE,HOUSE,389000.0,4.0,226.0,INSTALLED,False,,True,42.0,True,230.0,502,3,False,GOOD
9672,Libramont-Chevigny,HOUSE,HOUSE,389000.0,5.0,434.0,USA_INSTALLED,False,,True,,True,630.0,1104,4,False,JUST_RENOVATED
9673,Libin,HOUSE,HOUSE,389000.0,5.0,434.0,USA_INSTALLED,False,,True,15.0,True,630.0,1104,4,False,JUST_RENOVATED
9674,Oudenburg,HOUSE,HOUSE,389000.0,3.0,133.0,INSTALLED,,-1.0,,,,,347,3,,JUST_RENOVATED
9675,Wondelgem,HOUSE,HOUSE,389000.0,3.0,160.0,INSTALLED,False,,True,8.0,True,,268,3,,GOOD
9676,Deinze,HOUSE,HOUSE,389000.0,3.0,180.0,INSTALLED,,-1.0,True,,,,842,,,GOOD
9677,Lievegem,HOUSE,HOUSE,389000.0,4.0,200.0,INSTALLED,,,True,25.0,True,60.0,177,2,False,AS_NEW
9678,Braives,HOUSE,HOUSE,389999.0,3.0,196.0,SEMI_EQUIPPED,,-1.0,True,,True,,1811,4,,GOOD
9679,Affligem,HOUSE,HOUSE,395000.0,3.0,166.0,HYPER_EQUIPPED,False,,True,20.0,True,150.0,334,3,False,AS_NEW
9680,Overijse,HOUSE,HOUSE,395000.0,4.0,197.0,INSTALLED,False,,True,13.0,True,1200.0,1480,2,False,TO_BE_DONE_UP
9681,Maldegem,HOUSE,HOUSE,395000.0,4.0,196.0,HYPER_EQUIPPED,False,,,,True,,685,3,False,AS_NEW
9682,Liedekerke,HOUSE,HOUSE,397000.0,4.0,198.0,INSTALLED,False,,True,40.0,True,400.0,616,3,False,GOOD
9683,Bost,HOUSE,VILLA,398000.0,4.0,250.0,SEMI_EQUIPPED,False,,True,15.0,True,1100.0,1349,4,False,TO_RENOVATE
9684,Lessines,HOUSE,COUNTRY_COTTAGE,398000.0,6.0,320.0,SEMI_EQUIPPED,,-1.0,True,,,,7112,4,,
9685,Deux-Acren,HOUSE,COUNTRY_COTTAGE,398000.0,5.0,320.0,SEMI_EQUIPPED,,-1.0,True,,,,7112,4,,
9686,Wondelgem,HOUSE,HOUSE,398000.0,2.0,152.0,HYPER_EQUIPPED,False,,True,,,,329,3,,AS_NEW
9687,Hannut Blehen,HOUSE,HOUSE,399000.0,4.0,148.0,INSTALLED,False,,True,55.0,True,1222.0,1308,4,True,GOOD
